"id","timestampUTC","ai_win","moves","autoplay","ai_mode_id"
"37012","1579131620","0","32","0","3"
"37013","1579131759","0","35","0","3"
"37014","1579131864","1","29","0","3"
"37015","1579132008","1","48","0","3"
"37016","1579132141","1","43","0","3"
"37017","1579132281","1","41","0","3"
"37018","1579132855","0","48","0","3"
"37019","1579133057","0","49","0","3"
"37020","1579147033","0","47","0","3"
"37021","1579147177","0","51","0","3"
"37022","1579147293","1","37","0","3"
"37023","1579147429","1","40","0","3"
"37024","1579147591","0","54","0","3"
"37025","1579147724","1","37","0","3"
"37026","1579147858","1","45","0","3"
"37027","1579147964","1","34","0","3"
"37028","1579148075","0","36","0","3"
"37029","1579148713","1","36","0","3"
"37030","1579148832","1","32","0","3"
"37031","1579148966","1","45","0","3"
"37032","1579196421","0","60","0","3"
"37033","1579196633","0","44","0","3"
"37034","1579202867","1","42","0","3"
"37035","1579203052","1","43","0","3"
"37036","1579203187","1","42","0","3"
"37037","1579203311","0","41","0","3"
"37038","1579208486","1","36","0","3"
"37039","1579208629","0","44","0","3"
"37040","1579209794","0","43","0","3"
"37041","1579210534","1","45","0","3"
"37042","1579210687","0","48","0","3"
"37043","1579212304","1","59","0","3"
"37044","1579212486","1","51","0","3"
"37045","1579212560","0","52","0","3"
"37046","1579212689","0","51","0","3"
"37047","1579215242","1","42","0","3"
"37048","1579215380","1","38","0","3"
"37049","1579215494","1","38","0","3"
"37050","1579215656","1","47","0","3"
"37051","1579215794","1","55","0","3"
"37052","1579215860","0","45","0","3"
"37053","1579215885","1","33","0","3"
"37054","1579216000","1","49","0","3"
"37055","1579219539","0","44","0","3"
"37056","1579228332","1","46","0","3"
"37057","1579230179","1","46","0","3"
"37058","1579230314","1","54","1","3"
"37059","1579293195","0","42","0","3"
"37060","1579298196","0","53","0","3"
"37061","1579298401","0","45","0","3"
"37062","1579298505","1","28","0","3"
"37063","1579316484","1","45","0","3"
"37064","1579316635","0","34","0","3"
"37065","1579337764","0","41","0","3"
"37066","1579404936","1","43","0","3"
"37067","1579405739","0","49","0","3"
"37068","1579406000","0","49","0","3"
"37069","1579406393","1","21","1","3"
"37070","1579442045","1","36","0","3"
"37071","1579463936","1","36","0","3"
"37072","1579464040","1","34","0","3"
"37073","1579466406","1","56","0","3"
"37074","1579466545","0","46","0","3"
"37075","1579469812","0","39","0","3"
"37076","1579469953","1","43","0","3"
"37077","1579470260","1","38","0","3"
"37078","1579470381","0","40","0","3"
"37079","1579477154","1","39","0","3"
"37080","1579477271","0","40","0","3"
"37081","1579477396","0","36","0","3"
"37082","1579480481","1","46","0","3"
"37083","1579480518","1","43","0","3"
"37084","1579480636","1","46","0","3"
"37085","1579494386","0","28","0","3"
"37086","1579505248","0","38","0","3"
"37087","1579542923","1","43","0","3"
"37088","1579543068","1","50","0","3"
"37089","1579543191","0","42","0","3"
"37090","1579548767","1","45","0","3"
"37091","1579548921","0","48","0","3"
"37092","1579550602","1","32","0","3"
"37093","1579550876","1","44","0","3"
"37094","1579600098","0","27","0","3"
"37095","1579600391","1","40","0","3"
"37096","1579600583","0","31","0","3"
"37097","1579600809","0","35","0","3"
"37098","1579601053","0","42","0","3"
"37099","1579601325","1","45","0","3"
"37100","1579601528","0","32","0","3"
"37101","1579610498","1","30","0","2"
"37102","1579610807","1","41","0","3"
"37103","1579610842","0","52","0","3"
"37104","1579610884","1","33","0","3"
"37105","1579610904","0","30","0","3"
"37106","1579611024","1","58","0","3"
"37107","1579611025","1","37","0","3"
"37108","1579611034","1","41","0","3"
"37109","1579611106","1","35","0","3"
"37110","1579611155","1","41","0","3"
"37111","1579611169","1","47","0","3"
"37112","1579611213","1","31","0","3"
"37113","1579611245","1","46","0","3"
"37114","1579638557","1","42","0","3"
"37115","1579638678","1","40","0","3"
"37116","1579638807","1","37","0","3"
"37117","1579638924","1","39","0","3"
"37118","1579645809","1","37","0","3"
"37119","1579645952","1","44","0","3"
"37120","1579646067","1","37","0","3"
"37121","1579646219","1","44","0","3"
"37122","1579646373","0","54","0","3"
"37123","1579646543","1","48","0","3"
"37124","1579651275","0","53","0","3"
"37125","1579654955","1","43","0","3"
"37126","1579708251","1","41","0","3"
"37127","1579717134","1","46","0","3"
"37128","1579717222","1","45","0","3"
"37129","1579732940","1","39","0","3"
"37130","1579733069","0","34","0","3"
"37131","1579736260","1","49","0","3"
"37132","1579736365","0","35","0","3"
"37133","1579737844","0","48","0","3"
"37134","1579737956","0","37","0","3"
"37135","1579756347","1","50","1","3"
"37136","1579819167","0","39","0","3"
"37137","1579822090","1","46","0","3"
"37138","1579822215","0","40","0","3"
"37139","1579824155","1","44","0","3"
"37140","1579824316","1","54","0","3"
"37141","1579824438","1","48","0","3"
"37142","1579881912","0","42","0","3"
"37143","1579885619","1","34","0","3"
"37144","1579885776","1","41","0","3"
"37145","1579889704","1","50","0","3"
"37146","1579892394","1","48","0","3"
"37147","1579892563","0","53","0","3"
"37148","1579892769","1","48","0","3"
"37149","1579893403","0","38","0","3"
"37150","1579932114","1","37","0","3"
"37151","1579932303","1","43","0","3"
"37152","1579945427","1","41","0","3"
"37153","1579950397","1","32","0","3"
"37154","1579950613","1","38","0","3"
"37155","1579950785","1","34","1","3"
"37156","1579950963","0","30","0","3"
"37157","1579966931","1","37","0","3"
"37158","1579984469","1","46","0","3"
"37159","1579984584","0","39","0","3"
"37160","1580050007","1","50","0","3"
"37161","1580050209","1","46","0","3"
"37162","1580050464","0","46","0","3"
"37163","1580050562","1","23","0","3"
"37164","1580050682","1","24","0","3"
"37165","1580050807","1","35","0","3"
"37166","1580051001","1","49","0","3"
"37167","1580051183","0","43","0","3"
"37168","1580051639","0","46","0","3"
"37169","1580101859","1","32","0","3"
"37170","1580101979","0","42","0","3"
"37171","1580138384","0","38","0","3"
"37172","1580139475","1","31","0","3"
"37173","1580139583","1","29","0","3"
"37174","1580146198","1","48","0","3"
"37175","1580146311","1","32","0","3"
"37176","1580146430","0","41","0","3"
"37177","1580177805","1","33","0","3"
"37178","1580190546","1","34","0","3"
"37179","1580199960","0","37","0","3"
"37180","1580200124","0","46","0","3"
"37181","1580200241","0","53","0","1"
"37182","1580208465","1","36","0","3"
"37183","1580208617","0","45","0","3"
"37184","1580208787","1","56","0","3"
"37185","1580209035","0","49","0","3"
"37186","1580209288","1","52","0","3"
"37187","1580232315","1","46","1","3"
"37188","1580235404","0","43","0","3"
"37189","1580235533","0","44","0","3"
"37190","1580244870","0","40","0","3"
"37191","1580248800","0","44","0","3"
"37192","1580250900","0","38","0","3"
"37193","1580252712","0","45","0","3"
"37194","1580252875","0","42","0","3"
"37195","1580256127","0","45","0","3"
"37196","1580257961","0","54","0","3"
"37197","1580258093","1","44","0","3"
"37198","1580258209","1","42","0","3"
"37199","1580258362","1","53","0","3"
"37200","1580258492","1","38","0","3"
"37201","1580258592","1","31","0","3"
"37202","1580258703","1","33","0","3"
"37203","1580273069","1","49","0","3"
"37204","1580274885","1","34","0","3"
"37205","1580277523","0","36","0","3"
"37206","1580304435","1","56","0","3"
"37207","1580313255","1","39","0","3"
"37208","1580313416","1","35","0","3"
"37209","1580313538","1","38","0","3"
"37210","1580313681","1","32","0","3"
"37211","1580319608","0","35","0","3"
"37212","1580329878","1","30","0","3"
"37213","1580335119","0","54","0","3"
"37214","1580338463","1","63","0","3"
"37215","1580338573","1","29","0","3"
"37216","1580338707","1","34","1","3"
"37217","1580338839","0","45","0","3"
"37218","1580338932","0","32","0","3"
"37219","1580339043","0","37","0","3"
"37220","1580339188","0","47","0","3"
"37221","1580339292","0","32","0","3"
"37222","1580339409","1","35","0","3"
"37223","1580339526","1","37","0","3"
"37224","1580339614","1","35","0","3"
"37225","1580339753","1","50","1","3"
"37226","1580339869","1","42","0","3"
"37227","1580339972","1","37","0","3"
"37228","1580340073","0","42","0","3"
"37229","1580344382","0","44","0","3"
"37230","1580344809","0","95","1","1"
"37231","1580353602","1","53","0","2"
"37232","1580353717","1","46","0","2"
"37233","1580407500","1","47","1","3"
"37234","1580433369","1","40","0","3"
"37235","1580433465","1","27","0","3"
"37236","1580433596","1","33","0","3"
"37237","1580433748","1","46","0","3"
"37238","1580434095","1","37","0","3"
"37239","1580434274","1","49","0","3"
"37240","1580434378","1","38","0","3"
"37241","1580434516","0","39","0","3"
"37242","1580434643","0","38","0","3"
"37243","1580443429","1","55","0","3"
"37244","1580446396","1","40","0","3"
"37245","1580446531","1","37","0","3"
"37246","1580446665","1","41","0","3"
"37247","1580446811","1","50","0","3"
"37248","1580508096","0","43","0","3"
"37249","1580511547","0","35","0","3"
"37250","1580511725","1","47","0","3"
"37251","1580515422","1","53","0","3"
"37252","1580561124","1","38","0","3"
"37253","1580586433","1","53","0","3"
"37254","1580612507","1","31","0","3"
"37255","1580612681","0","40","0","3"
"37256","1580613068","1","40","0","3"
"37257","1580613463","0","41","0","3"
"37258","1580642576","1","48","0","3"
"37259","1580642676","1","40","0","3"
"37260","1580642768","1","41","0","3"
"37261","1580642895","0","41","0","3"
"37262","1580658743","1","46","0","3"
"37263","1580658939","1","50","0","3"
"37264","1580678966","0","43","0","3"
"37265","1580679062","1","27","0","3"
"37266","1580679150","0","24","0","3"
"37267","1580679375","0","41","0","3"
"37268","1580683708","0","41","0","3"
"37269","1580684144","0","34","0","3"
"37270","1580684611","0","45","0","3"
"37271","1580684738","0","35","0","3"
"37272","1580684901","0","42","0","3"
"37273","1580685060","0","42","0","3"
"37274","1580687733","0","23","0","3"
"37275","1580690011","1","55","0","3"
"37276","1580691922","1","27","0","3"
"37277","1580692073","1","50","0","3"
"37278","1580692182","0","35","0","3"
"37279","1580692318","0","31","0","3"
"37280","1580692464","0","38","0","3"
"37281","1580703721","1","40","0","3"
"37282","1580703885","1","58","0","3"
"37283","1580704001","0","38","0","3"
"37284","1580765361","1","46","0","2"
"37285","1580765673","1","49","0","3"
"37286","1580765809","0","38","0","3"
"37287","1580765993","1","49","0","3"
"37288","1580766218","1","48","0","3"
"37289","1580767015","0","30","0","3"
"37290","1580767327","1","27","0","3"
"37291","1580767845","0","28","0","3"
"37292","1580768314","1","47","0","3"
"37293","1580768721","0","39","0","3"
"37294","1580770789","0","42","0","3"
"37295","1580770834","0","43","0","3"
"37296","1580770963","1","37","0","3"
"37297","1580773615","1","51","0","3"
"37298","1580774155","0","40","0","3"
"37299","1580774527","1","44","0","3"
"37300","1580782835","0","38","0","3"
"37301","1580783376","0","34","0","3"
"37302","1580784006","0","54","0","3"
"37303","1580784818","1","35","0","3"
"37304","1580785731","1","44","0","3"
"37305","1580787131","0","39","0","3"
"37306","1580787901","1","46","0","3"
"37307","1580788218","0","36","0","3"
"37308","1580789606","0","38","0","3"
"37309","1580790759","1","41","0","3"
"37310","1580791220","1","40","0","3"
"37311","1580791983","0","48","0","3"
"37312","1580793834","0","42","0","2"
"37313","1580794046","0","52","0","3"
"37314","1580794194","1","40","0","3"
"37315","1580810399","0","47","0","3"
"37316","1580810608","1","51","0","3"
"37317","1580810849","1","44","0","3"
"37318","1580811030","0","58","0","3"
"37319","1580822165","1","47","0","3"
"37320","1580846720","0","28","0","3"
"37321","1580852426","1","32","0","3"
"37322","1580852582","1","32","0","3"
"37323","1580852768","0","44","0","3"
"37324","1580852934","1","43","0","3"
"37325","1580853044","0","42","0","3"
"37326","1580853202","1","42","0","3"
"37327","1580853328","1","40","0","3"
"37328","1580853454","1","43","0","3"
"37329","1580853572","1","37","0","3"
"37330","1580853703","1","43","0","3"
"37331","1580853895","0","58","0","3"
"37332","1580854083","0","36","0","3"
"37333","1580854281","0","43","0","3"
"37334","1580854452","0","31","0","3"
"37335","1580854620","0","39","0","3"
"37336","1580854797","1","43","0","3"
"37337","1580854998","1","39","0","3"
"37338","1580855183","0","44","0","3"
"37339","1580855371","1","48","0","3"
"37340","1580855582","1","40","0","3"
"37341","1580855763","0","28","0","3"
"37342","1580857622","1","55","0","3"
"37343","1580860933","0","53","0","3"
"37344","1580863181","0","42","0","3"
"37345","1580863397","0","30","0","3"
"37346","1580863617","1","33","0","3"
"37347","1580864045","1","48","0","3"
"37348","1580864252","0","42","0","3"
"37349","1580864476","0","40","0","3"
"37350","1580864730","1","44","0","3"
"37351","1580864916","0","40","0","3"
"37352","1580865255","1","38","0","3"
"37353","1580865560","1","36","0","3"
"37354","1580865751","1","39","0","3"
"37355","1580865946","1","34","0","3"
"37356","1580866102","1","36","0","3"
"37357","1580866330","1","40","0","3"
"37358","1580866488","1","35","0","3"
"37359","1580866631","1","35","0","3"
"37360","1580866817","1","45","0","3"
"37361","1580866962","0","39","0","3"
"37362","1580867108","0","28","0","3"
"37363","1580867248","1","38","0","3"
"37364","1580867425","1","46","0","3"
"37365","1580867609","1","35","0","3"
"37366","1580867742","0","31","0","3"
"37367","1580867893","0","43","0","3"
"37368","1580868049","1","42","0","3"
"37369","1580868174","1","31","0","3"
"37370","1580875426","1","34","0","3"
"37371","1580875729","1","33","0","3"
"37372","1580876310","0","41","0","3"
"37373","1580895898","1","46","0","3"
"37374","1580896351","1","49","0","3"
"37375","1580906407","0","38","0","3"
"37376","1580914194","1","34","0","3"
"37377","1580914283","1","34","0","3"
"37378","1580914407","1","47","0","3"
"37379","1580914511","1","35","0","3"
"37380","1580914559","0","47","0","3"
"37381","1580914592","0","33","0","3"
"37382","1580918114","1","35","0","3"
"37383","1580918255","1","35","0","3"
"37384","1580918433","1","42","0","3"
"37385","1580926888","1","50","0","3"
"37386","1580926912","1","30","0","3"
"37387","1580927116","0","38","0","3"
"37388","1580927289","1","43","0","3"
"37389","1580927772","1","48","0","3"
"37390","1580929272","1","58","0","3"
"37391","1580929471","0","45","0","3"
"37392","1580929659","1","39","0","3"
"37393","1580932676","1","36","0","3"
"37394","1580932818","0","49","0","3"
"37395","1580932979","0","36","0","3"
"37396","1580933153","1","41","0","3"
"37397","1580933336","0","49","0","3"
"37398","1580933498","0","33","0","3"
"37399","1580939311","0","59","0","3"
"37400","1580941824","0","41","0","3"
"37401","1580943504","1","55","0","3"
"37402","1580943725","1","43","0","3"
"37403","1580954299","0","43","0","3"
"37404","1580954555","1","59","0","3"
"37405","1580954752","1","47","0","3"
"37406","1580956515","1","42","0","3"
"37407","1580956677","0","39","0","3"
"37408","1580963863","1","35","0","3"
"37409","1580964235","0","40","0","3"
"37410","1581006458","0","32","0","3"
"37411","1581007450","1","48","0","3"
"37412","1581007683","0","35","0","3"
"37413","1581007912","1","50","0","3"
"37414","1581008559","1","41","0","3"
"37415","1581008785","1","52","0","3"
"37416","1581008958","1","43","0","3"
"37417","1581009101","1","41","0","3"
"37418","1581009481","1","41","0","3"
"37419","1581015676","0","53","0","3"
"37420","1581019685","0","50","0","3"
"37421","1581023671","1","40","0","3"
"37422","1581023856","1","36","0","3"
"37423","1581023995","1","30","0","3"
"37424","1581024154","1","41","0","3"
"37425","1581024312","0","38","0","3"
"37426","1581024462","1","34","0","3"
"37427","1581024622","1","40","0","3"
"37428","1581024779","1","39","0","3"
"37429","1581026728","1","37","0","3"
"37430","1581037364","0","44","0","3"
"37431","1581038019","1","40","0","3"
"37432","1581077680","0","33","0","3"
"37433","1581092582","0","52","0","3"
"37434","1581092764","0","42","0","3"
"37435","1581094904","0","36","0","3"
"37436","1581095087","0","47","0","3"
"37437","1581095290","0","42","0","3"
"37438","1581098052","1","43","0","3"
"37439","1581100129","1","39","0","3"
"37440","1581106437","0","32","0","3"
"37441","1581106616","1","34","0","3"
"37442","1581106898","0","50","0","3"
"37443","1581109342","1","37","0","3"
"37444","1581109549","0","40","0","1"
"37445","1581109808","1","54","0","3"
"37446","1581110046","0","58","0","3"
"37447","1581110255","0","45","0","3"
"37448","1581120972","1","33","0","3"
"37449","1581124820","1","40","0","3"
"37450","1581138853","0","36","0","3"
"37451","1581178603","1","43","1","3"
"37452","1581178941","1","95","1","1"
"37453","1581185343","1","38","0","3"
"37454","1581185519","1","37","0","3"
"37455","1581187332","0","42","0","2"
"37456","1581187646","1","41","0","2"
"37457","1581189078","1","40","0","2"
"37458","1581189215","1","39","1","2"
"37459","1581199253","0","36","0","3"
"37460","1581221681","1","43","0","3"
"37461","1581222485","1","50","0","3"
"37462","1581223340","1","46","0","3"
"37463","1581287886","1","31","0","3"
"37464","1581290660","1","44","0","3"
"37465","1581302732","0","41","0","3"
"37466","1581302973","1","61","1","3"
"37467","1581304901","1","49","0","3"
"37468","1581305325","1","37","0","3"
"37469","1581345214","1","34","0","3"
"37470","1581345309","1","34","0","3"
"37471","1581345413","1","34","0","3"
"37472","1581345504","1","30","0","3"
"37473","1581345642","0","47","0","3"
"37474","1581345802","1","48","0","3"
"37475","1581345928","0","25","0","3"
"37476","1581346397","1","46","1","3"
"37477","1581346743","1","47","0","3"
"37478","1581358034","0","49","0","3"
"37479","1581364854","0","41","0","3"
"37480","1581373640","0","99","1","1"
"37481","1581373833","1","90","1","1"
"37482","1581374034","0","97","1","1"
"37483","1581374245","0","98","1","1"
"37484","1581377137","1","46","0","3"
"37485","1581377249","1","32","0","3"
"37486","1581377360","1","39","0","3"
"37487","1581377461","1","42","0","3"
"37488","1581377588","0","29","0","3"
"37489","1581379527","0","41","0","3"
"37490","1581384164","1","37","0","3"
"37491","1581384669","0","23","0","3"
"37492","1581394638","0","40","0","3"
"37493","1581395037","1","34","0","3"
"37494","1581395480","0","37","0","3"
"37495","1581402411","1","39","0","3"
"37496","1581402566","1","40","0","3"
"37497","1581402678","1","36","0","3"
"37498","1581402782","0","38","0","3"
"37499","1581410016","1","47","0","3"
"37500","1581410159","1","61","0","3"
"37501","1581439036","1","40","0","3"
"37502","1581440204","1","42","0","3"
"37503","1581440327","0","38","0","3"
"37504","1581440579","0","55","0","3"
"37505","1581440660","1","24","0","3"
"37506","1581445046","0","42","0","3"
"37507","1581456540","1","44","0","3"
"37508","1581457544","1","42","0","3"
"37509","1581459080","1","48","0","3"
"37510","1581459424","0","42","0","3"
"37511","1581469750","1","54","0","3"
"37512","1581470009","1","46","0","2"
"37513","1581470488","1","52","0","3"
"37514","1581470657","1","37","0","3"
"37515","1581471107","0","60","0","1"
"37516","1581471276","0","42","0","3"
"37517","1581479349","1","41","0","3"
"37518","1581484274","0","35","0","3"
"37519","1581484518","1","32","0","3"
"37520","1581514679","1","32","0","3"
"37521","1581530710","1","46","0","3"
"37522","1581535442","0","58","0","3"
"37523","1581592841","1","52","0","3"
"37524","1581603635","1","55","0","3"
"37525","1581605295","0","40","0","3"
"37526","1581617019","1","37","0","3"
"37527","1581623448","0","58","0","3"
"37528","1581623778","1","47","0","3"
"37529","1581623980","1","37","0","3"
"37530","1581624138","1","30","0","3"
"37531","1581633154","1","45","0","3"
"37532","1581633303","0","38","0","3"
"37533","1581640167","1","29","0","3"
"37534","1581640274","1","35","0","3"
"37535","1581643895","0","36","0","3"
"37536","1581658237","0","33","0","2"
"37537","1581679468","1","32","0","3"
"37538","1581679668","1","36","0","3"
"37539","1581679922","0","41","0","3"
"37540","1581696147","1","42","0","3"
"37541","1581705745","1","54","0","3"
"37542","1581705758","0","51","0","3"
"37543","1581705927","1","43","0","3"
"37544","1581706108","0","42","0","3"
"37545","1581706279","0","45","0","3"
"37546","1581706486","1","49","0","3"
"37547","1581706656","1","48","0","3"
"37548","1581706806","1","31","0","3"
"37549","1581707153","0","44","0","3"
"37550","1581707374","1","51","0","3"
"37551","1581707512","1","34","0","3"
"37552","1581707720","1","49","0","3"
"37553","1581707946","1","43","0","3"
"37554","1581708131","1","37","0","3"
"37555","1581708423","1","41","0","3"
"37556","1581708630","0","38","0","3"
"37557","1581722861","0","54","0","3"
"37558","1581723006","1","45","0","3"
"37559","1581738638","1","42","0","3"
"37560","1581739118","0","50","0","3"
"37561","1581741012","0","35","0","3"
"37562","1581746050","1","37","0","3"
"37563","1581746155","1","44","0","3"
"37564","1581746271","1","46","0","3"
"37565","1581746365","1","49","0","3"
"37566","1581746453","1","35","0","3"
"37567","1581746556","1","53","0","3"
"37568","1581747132","1","61","0","3"
"37569","1581747259","1","36","0","3"
"37570","1581747387","0","61","0","3"
"37571","1581747390","1","52","0","3"
"37572","1581747472","1","33","0","3"
"37573","1581778988","0","52","0","3"
"37574","1581779121","1","44","0","3"
"37575","1581779284","0","43","0","3"
"37576","1581830623","0","38","0","3"
"37577","1581850823","1","51","1","3"
"37578","1581896029","1","60","1","3"
"37579","1581948433","1","54","0","3"
"37580","1581948574","1","39","0","3"
"37581","1581952182","0","40","0","3"
"37582","1581952386","1","59","0","3"
"37583","1581969837","1","49","0","3"
"37584","1581969965","0","40","0","3"
"37585","1581973480","0","45","0","3"
"37586","1581977011","0","44","0","3"
"37587","1581988187","1","44","0","3"
"37588","1581994512","1","39","0","3"
"37589","1581994580","0","24","0","3"
"37590","1581997504","1","39","0","3"
"37591","1581997613","1","52","0","3"
"37592","1582046259","1","49","0","3"
"37593","1582046384","0","45","0","3"
"37594","1582046524","1","45","0","3"
"37595","1582046599","1","31","0","3"
"37596","1582059697","1","28","0","2"
"37597","1582059827","0","39","0","2"
"37598","1582059917","1","38","0","2"
"37599","1582060088","1","49","0","2"
"37600","1582063464","0","33","0","3"
"37601","1582063640","0","54","0","3"
"37602","1582063780","1","43","0","3"
"37603","1582088387","1","36","0","3"
"37604","1582088763","0","35","0","3"
"37605","1582092879","1","49","0","3"
"37606","1582092972","1","38","0","3"
"37607","1582093124","0","30","0","3"
"37608","1582093407","0","45","0","3"
"37609","1582094096","0","58","0","2"
"37610","1582139001","0","46","0","3"
"37611","1582139273","1","39","0","2"
"37612","1582139494","1","51","0","2"
"37613","1582140177","1","47","0","2"
"37614","1582140350","1","61","0","2"
"37615","1582214265","1","49","0","3"
"37616","1582217387","0","51","0","3"
"37617","1582220647","0","52","0","3"
"37618","1582225567","0","40","0","3"
"37619","1582228854","0","43","0","3"
"37620","1582292840","1","34","0","3"
"37621","1582292928","1","33","1","3"
"37622","1582310167","1","31","0","3"
"37623","1582310305","1","26","0","3"
"37624","1582310925","1","43","0","3"
"37625","1582311073","1","40","0","3"
"37626","1582311197","1","36","0","3"
"37627","1582311228","1","38","0","3"
"37628","1582311332","1","38","0","3"
"37629","1582311373","0","43","0","3"
"37630","1582311465","0","41","0","3"
"37631","1582311612","0","52","0","3"
"37632","1582311752","1","45","0","3"
"37633","1582312105","1","41","0","3"
"37634","1582312996","1","34","1","3"
"37635","1582341826","1","44","0","3"
"37636","1582342285","0","55","0","3"
"37637","1582342749","0","39","0","3"
"37638","1582345276","0","41","0","3"
"37639","1582345704","1","38","0","3"
"37640","1582346154","1","36","0","3"
"37641","1582346326","1","38","0","3"
"37642","1582346548","0","44","0","3"
"37643","1582347003","0","42","0","3"
"37644","1582373746","0","41","0","3"
"37645","1582374837","1","60","0","3"
"37646","1582375644","1","39","0","3"
"37647","1582393213","0","52","0","3"
"37648","1582393857","1","41","0","3"
"37649","1582394102","1","48","0","3"
"37650","1582394268","0","48","0","1"
"37651","1582409314","1","42","0","3"
"37652","1582409684","0","44","0","3"
"37653","1582425171","0","45","0","3"
"37654","1582434713","1","21","0","3"
"37655","1582437293","1","38","0","3"
"37656","1582437954","0","39","0","3"
"37657","1582465626","1","49","1","3"
"37658","1582512457","1","41","0","3"
"37659","1582520185","1","37","0","3"
"37660","1582521464","1","43","0","3"
"37661","1582529095","1","51","0","3"
"37662","1582557318","1","31","0","3"
"37663","1582557669","0","44","0","3"
"37664","1582570736","0","54","0","3"
"37665","1582573380","1","50","0","3"
"37666","1582573516","0","42","0","3"
"37667","1582573625","1","35","1","3"
"37668","1582578474","1","54","0","3"
"37669","1582585221","0","43","0","3"
"37670","1582605059","0","53","0","3"
"37671","1582605709","0","36","0","3"
"37672","1582620714","1","40","0","3"
"37673","1582647964","0","42","0","3"
"37674","1582660096","1","42","0","3"
"37675","1582660929","0","48","0","3"
"37676","1582661881","1","42","0","3"
"37677","1582662510","1","34","0","3"
"37678","1582673546","1","46","0","3"
"37679","1582674047","1","40","1","3"
"37680","1582676226","0","34","0","3"
"37681","1582688166","1","47","0","3"
"37682","1582688333","0","45","0","1"
"37683","1582688408","0","32","0","1"
"37684","1582693856","0","36","0","3"
"37685","1582694220","0","37","0","3"
"37686","1582695128","0","64","0","1"
"37687","1582695256","0","56","0","1"
"37688","1582708299","0","47","0","3"
"37689","1582717143","0","55","0","3"
"37690","1582719046","0","51","0","3"
"37691","1582741966","0","38","0","3"
"37692","1582746569","0","41","0","3"
"37693","1582746709","1","53","0","3"
"37694","1582798387","1","58","1","3"
"37695","1582798595","1","34","1","3"
"37696","1582798736","1","58","1","3"
"37697","1582798928","0","48","0","3"
"37698","1582799098","0","44","0","3"
"37699","1582799207","1","29","1","3"
"37700","1582799353","1","52","1","3"
"37701","1582799488","1","40","0","3"
"37702","1582799678","0","38","0","3"
"37703","1582799831","0","37","0","3"
"37704","1582799979","1","36","0","3"
"37705","1582800193","0","48","0","3"
"37706","1582830153","0","45","0","3"
"37707","1582832043","1","43","0","3"
"37708","1582841020","1","34","0","3"
"37709","1582846808","0","40","0","3"
"37710","1582847716","1","39","0","3"
"37711","1582859814","1","41","0","3"
"37712","1582862019","0","44","0","3"
"37713","1582862476","1","45","0","3"
"37714","1582862733","1","31","0","3"
"37715","1582863141","0","47","0","3"
"37716","1582863763","1","48","0","3"
"37717","1582874822","1","33","0","3"
"37718","1582875056","1","35","0","3"
"37719","1582875310","0","52","0","3"
"37720","1582875538","1","50","0","3"
"37721","1582875762","0","46","0","3"
"37722","1582876177","1","52","0","3"
"37723","1582876398","1","44","0","3"
"37724","1582876613","1","52","0","3"
"37725","1582876764","0","27","0","3"
"37726","1582903999","0","45","0","3"
"37727","1582904189","1","48","0","2"
"37728","1582935231","0","39","0","3"
"37729","1582935647","0","37","0","3"
"37730","1582936035","1","44","0","3"
"37731","1582944299","0","38","0","3"
"37732","1582944697","0","45","0","3"
"37733","1582945108","1","39","0","3"
"37734","1583000341","0","82","1","1"
"37735","1583000549","1","98","1","1"
"37736","1583000740","0","88","1","1"
"37737","1583000971","1","95","1","1"
"37738","1583011494","0","59","0","3"
"37739","1583011884","0","43","0","3"
"37740","1583012236","0","44","0","3"
"37741","1583012544","1","38","0","3"
"37742","1583012876","0","38","0","3"
"37743","1583012897","0","38","0","3"
"37744","1583037555","1","33","0","3"
"37745","1583038068","1","39","0","3"
"37746","1583038788","1","38","0","3"
"37747","1583080132","1","29","0","3"
"37748","1583080396","1","52","0","3"
"37749","1583080705","0","47","0","3"
"37750","1583124621","0","28","0","3"
"37751","1583125030","0","34","0","3"
"37752","1583125724","0","50","0","3"
"37753","1583126088","0","31","0","3"
"37754","1583152827","1","38","0","3"
"37755","1583152986","1","46","0","3"
"37756","1583153145","1","42","0","3"
"37757","1583153265","1","44","0","3"
"37758","1583153396","1","36","0","3"
"37759","1583153536","1","38","0","3"
"37760","1583153690","1","45","0","3"
"37761","1583153843","1","48","0","3"
"37762","1583154342","1","40","0","3"
"37763","1583173022","1","43","0","3"
"37764","1583177669","0","49","0","3"
"37765","1583177822","1","51","0","3"
"37766","1583180571","1","43","0","3"
"37767","1583207514","0","34","0","3"
"37768","1583207916","1","38","0","3"
"37769","1583208906","0","36","0","3"
"37770","1583209328","1","29","0","3"
"37771","1583210133","0","40","0","3"
"37772","1583254071","1","58","0","3"
"37773","1583254161","0","33","0","3"
"37774","1583254318","0","49","0","3"
"37775","1583254713","1","47","0","3"
"37776","1583261402","0","61","0","3"
"37777","1583261545","1","36","0","2"
"37778","1583272851","1","57","0","3"
"37779","1583272959","1","52","0","3"
"37780","1583273093","0","39","0","3"
"37781","1583277363","1","57","0","3"
"37782","1583285732","1","38","0","3"
"37783","1583285887","1","38","0","3"
"37784","1583295194","0","46","0","3"
"37785","1583295608","0","31","0","3"
"37786","1583296003","0","38","0","3"
"37787","1583296263","1","37","0","3"
